Order ID,Kode Minuman,Jumlah,Tanggal Order,Harga Satuan,Ukuran
O00946,P003,10,11/18/2024,6000,Small
O00946,P002,3,6/13/2024,5000,Small
O00946,P005,4,8/18/2024,10000,Large
O00946,P003,8,5/10/2024,6000,Small
O00947,P004,5,12/12/2024,8000,Regular
O00947,P001,2,5/21/2024,3000,Small
O00947,P003,9,4/27/2024,10000,Large
O00947,P004,4,6/7/2024,6000,Small
O00947,P007,9,3/16/2024,12000,Regular
O00947,P003,7,12/2/2024,8000,Regular
O00947,P006,2,11/4/2024,12000,Regular
O00947,P007,3,4/7/2024,10000,Small
O00947,P008,1,3/23/2024,12000,Regular
O00948,P004,9,3/17/2024,10000,Large
O00948,P001,5,3/23/2024,3000,Small
O00948,P008,8,1/28/2024,14000,Large
O00948,P003,3,10/30/2024,6000,Small
O00949,P003,2,6/6/2024,10000,Large
O00949,P005,5,9/10/2024,8000,Regular
O00950,P005,1,7/27/2024,8000,Regular
O00950,P007,3,4/2/2024,10000,Small
O00951,P006,7,8/2/2024,14000,Large
O00951,P005,3,11/18/2024,8000,Regular
O00951,P004,5,10/21/2024,8000,Regular
O00951,P005,7,11/15/2024,6000,Small
O00952,P008,2,7/24/2024,10000,Small
O00952,P001,9,3/1/2024,7000,Large
O00952,P001,9,7/2/2024,3000,Small
O00952,P008,10,4/17/2024,14000,Large
O00952,P002,4,7/6/2024,7000,Regular
O00953,P006,5,11/30/2024,14000,Large
O00954,P008,9,4/21/2024,10000,Small
O00954,P003,9,8/8/2024,8000,Regular
O00955,P004,3,6/8/2024,10000,Large
O00955,P004,8,2/16/2024,6000,Small
O00955,P005,5,10/23/2024,10000,Large
O00955,P001,8,5/1/2024,7000,Large
O00955,P003,1,5/19/2024,8000,Regular
O00956,P008,8,3/14/2024,12000,Regular
O00956,P001,4,3/26/2024,3000,Small
O00956,P004,9,4/23/2024,10000,Large
O00956,P003,10,4/30/2024,8000,Regular
O00956,P005,10,3/11/2024,6000,Small
O00956,P008,8,6/30/2024,10000,Small
O00957,P006,4,8/29/2024,10000,Small
O00957,P008,5,9/11/2024,12000,Regular
O00957,P002,8,8/29/2024,7000,Regular
O00957,P006,7,7/24/2024,10000,Small
O00957,P002,6,10/29/2024,7000,Regular
O00957,P001,5,1/18/2024,7000,Large
O00957,P003,9,7/20/2024,6000,Small
O00958,P001,6,6/6/2024,3000,Small
O00958,P002,8,2/5/2024,5000,Small
O00958,P003,8,2/14/2024,10000,Large
O00958,P004,9,2/12/2024,8000,Regular
O00958,P006,3,9/6/2024,12000,Regular
O00958,P007,4,12/22/2024,14000,Large
O00958,P004,9,9/27/2024,8000,Regular
O00959,P004,6,7/19/2024,8000,Regular
O00959,P008,4,8/15/2024,12000,Regular
O00959,P003,10,4/17/2024,10000,Large
O00960,P002,10,3/16/2024,7000,Regular
O00960,P008,6,4/4/2024,12000,Regular
O00960,P005,6,8/19/2024,10000,Large
O00961,P001,7,4/22/2024,3000,Small
O00961,P004,10,12/21/2024,8000,Regular
O00962,P002,1,6/15/2024,7000,Regular
O00962,P008,3,10/13/2024,10000,Small
O00962,P004,7,4/11/2024,10000,Large
O00962,P001,3,12/13/2024,3000,Small
O00963,P003,2,3/8/2024,6000,Small
O00963,P001,2,12/28/2024,3000,Small
O00963,P004,5,9/1/2024,10000,Large
O00963,P003,6,7/13/2024,8000,Regular
O00964,P001,2,8/15/2024,3000,Small
O00964,P008,9,4/14/2024,10000,Small
O00964,P002,10,6/25/2024,5000,Small
O00964,P008,8,9/24/2024,12000,Regular
O00966,P005,10,9/9/2024,10000,Large
O00966,P008,8,11/6/2024,12000,Regular
O00967,P008,4,7/29/2024,10000,Small
O00968,P007,8,6/20/2024,12000,Regular
O00968,P003,9,3/6/2024,6000,Small
O00968,P005,4,10/4/2024,6000,Small
O00969,P006,8,10/9/2024,12000,Regular
O00969,P002,8,8/20/2024,7000,Regular
O00969,P006,1,4/11/2024,10000,Small
O00969,P007,2,4/28/2024,12000,Regular
O00970,P008,10,6/2/2024,14000,Large
O00971,P007,8,2/9/2024,12000,Regular
O00971,P006,9,1/10/2024,14000,Large
O00971,P001,9,2/5/2024,7000,Large
O00971,P007,6,2/28/2024,14000,Large
O00972,P003,4,12/28/2024,6000,Small
O00972,P005,10,12/21/2024,8000,Regular
O00972,P001,8,5/23/2024,3000,Small
O00973,P006,6,5/23/2024,12000,Regular
O00973,P005,8,10/23/2024,6000,Small
O00973,P005,10,1/14/2024,10000,Large
O00973,P004,7,1/27/2024,10000,Large
O00973,P007,7,8/23/2024,12000,Regular
O00974,P008,1,11/17/2024,14000,Large
O00974,P008,8,3/7/2024,14000,Large
O00974,P004,6,9/2/2024,6000,Small
O00974,P008,9,2/12/2024,12000,Regular
O00974,P002,9,10/2/2024,7000,Regular
O00974,P003,4,8/19/2024,6000,Small
O00975,P008,2,3/13/2024,14000,Large
O00975,P006,1,12/9/2024,14000,Large
O00975,P002,8,3/31/2024,9000,Large
O00976,P004,6,3/23/2024,6000,Small
O00976,P007,7,9/17/2024,10000,Small
O00977,P004,1,10/14/2024,8000,Regular
O00977,P005,9,5/7/2024,8000,Regular
O00977,P006,8,7/10/2024,10000,Small
O00978,P005,5,2/10/2024,6000,Small
O00978,P001,2,7/15/2024,5000,Regular
O00978,P003,2,9/30/2024,8000,Regular
O00979,P002,7,3/23/2024,9000,Large
O00980,P007,1,5/2/2024,14000,Large
O00980,P001,1,12/19/2024,5000,Regular
O00980,P003,1,9/8/2024,8000,Regular
O00980,P006,8,7/17/2024,10000,Small
O00981,P008,7,9/5/2024,14000,Large
O00981,P003,5,6/14/2024,10000,Large
O00981,P003,5,11/5/2024,8000,Regular
O00981,P001,4,1/30/2024,3000,Small
O00982,P007,8,2/16/2024,14000,Large
O00982,P007,9,11/9/2024,14000,Large
O00982,P007,6,3/19/2024,10000,Small
O00982,P006,8,6/4/2024,12000,Regular
O00983,P004,5,11/13/2024,6000,Small
O00983,P008,3,8/20/2024,10000,Small
O00983,P008,10,2/11/2024,12000,Regular
O00983,P008,10,7/30/2024,12000,Regular
O00984,P001,8,6/26/2024,3000,Small
O00984,P001,4,9/21/2024,3000,Small
O00984,P006,1,10/17/2024,10000,Small
O00984,P008,1,10/30/2024,12000,Regular
O00984,P003,7,11/22/2024,10000,Large
O00985,P001,2,4/17/2024,7000,Large
O00985,P008,5,10/17/2024,12000,Regular
O00985,P008,9,9/19/2024,14000,Large
O00985,P005,4,2/17/2024,8000,Regular
O00986,P002,10,12/22/2024,5000,Small
O00986,P007,3,8/8/2024,12000,Regular
O00986,P003,3,6/3/2024,6000,Small
O00987,P005,4,10/12/2024,6000,Small
O00988,P001,9,5/26/2024,3000,Small
O00988,P006,7,7/26/2024,14000,Large
O00988,P007,7,4/4/2024,10000,Small
O00988,P006,8,11/18/2024,12000,Regular
O00988,P008,1,6/9/2024,14000,Large
O00988,P003,4,12/24/2024,6000,Small
O00989,P005,7,3/27/2024,6000,Small
O00989,P002,4,3/11/2024,9000,Large
O00989,P003,1,4/3/2024,6000,Small
O00990,P001,3,8/13/2024,7000,Large
O00990,P007,5,9/1/2024,10000,Small
O00990,P008,9,11/5/2024,10000,Small
O00990,P005,2,11/26/2024,8000,Regular
O00990,P002,3,2/14/2024,5000,Small
O00990,P008,8,3/19/2024,12000,Regular
O00990,P004,9,2/24/2024,6000,Small
O00991,P005,1,8/21/2024,8000,Regular
O00991,P004,10,3/2/2024,8000,Regular
O00992,P007,6,4/30/2024,14000,Large
O00992,P007,2,2/25/2024,10000,Small
O00992,P006,3,11/1/2024,10000,Small
O00993,P007,8,6/23/2024,12000,Regular
O00993,P005,4,7/7/2024,8000,Regular
O00993,P001,3,9/15/2024,3000,Small
O00993,P004,7,2/23/2024,10000,Large
O00993,P008,4,3/11/2024,10000,Small
O00993,P005,9,9/7/2024,8000,Regular
O00994,P002,2,9/11/2024,5000,Small
O00994,P006,2,3/15/2024,10000,Small
O00994,P007,5,7/29/2024,14000,Large
O00994,P002,9,9/8/2024,9000,Large
O00995,P003,4,1/17/2024,6000,Small
O00995,P001,2,8/19/2024,7000,Large
O00995,P008,2,10/30/2024,12000,Regular
O00996,P005,6,2/5/2024,6000,Small
O00996,P001,2,6/24/2024,7000,Large
O00997,P003,8,7/8/2024,10000,Large
O00997,P003,5,5/28/2024,8000,Regular
O00997,P003,3,2/23/2024,10000,Large
O00998,P001,6,11/26/2024,3000,Small
O00998,P005,1,2/17/2024,6000,Small
O00998,P008,6,8/1/2024,10000,Small
O00999,P005,9,10/26/2024,6000,Small
O00999,P002,4,2/20/2024,7000,Regular
O00999,P004,8,3/31/2024,6000,Small
O00999,P008,1,9/29/2024,12000,Regular
O01000,P006,6,9/6/2024,10000,Small
O01001,P004,10,11/12/2024,10000,Large
O01001,P003,3,9/24/2024,8000,Regular
O01001,P003,5,2/26/2024,8000,Regular
O01002,P001,6,10/16/2024,7000,Large
O01003,P008,7,7/5/2024,10000,Small
O01003,P003,10,3/23/2024,10000,Large
O01004,P003,1,11/24/2024,8000,Regular
O01004,P002,1,4/1/2024,5000,Small
O01004,P006,5,6/6/2024,14000,Large
O01005,P005,10,2/12/2024,8000,Regular
O01005,P001,7,4/2/2024,5000,Regular
O01005,P004,9,7/28/2024,10000,Large
O01006,P003,5,10/8/2024,8000,Regular
O01007,P007,4,2/10/2024,12000,Regular
O01007,P005,4,10/22/2024,8000,Regular
O01007,P002,2,4/8/2024,7000,Regular
O01007,P006,2,1/12/2024,14000,Large
O01007,P005,2,2/18/2024,8000,Regular
O01008,P004,7,7/17/2024,8000,Regular
O01008,P006,1,7/26/2024,14000,Large
O01008,P003,9,3/27/2024,8000,Regular
O01008,P004,8,9/13/2024,6000,Small
O01008,P002,6,8/23/2024,9000,Large
O01009,P005,8,4/12/2024,10000,Large
O01009,P006,5,9/2/2024,12000,Regular
O01009,P005,5,11/6/2024,10000,Large
O01009,P002,3,9/11/2024,9000,Large
O01009,P007,7,7/7/2024,10000,Small
O01010,P001,7,7/24/2024,7000,Large
O01010,P006,5,12/28/2024,10000,Small
O01010,P007,6,11/20/2024,12000,Regular
O01011,P007,6,12/15/2024,12000,Regular
O01011,P004,5,5/8/2024,6000,Small
O01012,P006,6,12/29/2024,14000,Large
O01012,P004,10,2/11/2024,8000,Regular
O01012,P006,8,7/13/2024,14000,Large
O01012,P008,10,3/27/2024,12000,Regular
O01012,P002,3,3/1/2024,5000,Small
O01013,P003,2,10/23/2024,8000,Regular
O01013,P008,3,3/10/2024,14000,Large
O01013,P001,9,4/20/2024,7000,Large
O01013,P002,2,8/14/2024,5000,Small
O01013,P007,3,8/25/2024,10000,Small
O01014,P003,4,3/10/2024,10000,Large
O01014,P008,2,9/19/2024,14000,Large
O01014,P008,7,8/14/2024,12000,Regular
O01014,P007,8,8/18/2024,10000,Small
O01014,P003,10,7/14/2024,6000,Small
O01015,P004,7,10/16/2024,10000,Large
O01015,P002,7,7/31/2024,9000,Large
O01015,P003,5,2/15/2024,6000,Small
O01015,P003,2,2/3/2024,10000,Large
O01015,P005,2,3/16/2024,10000,Large
O01015,P001,10,8/15/2024,7000,Large
O01015,P001,9,10/16/2024,7000,Large
O01015,P006,7,8/29/2024,10000,Small
O01016,P004,7,11/12/2024,10000,Large
O01016,P006,10,3/29/2024,12000,Regular
O01016,P008,9,3/24/2024,12000,Regular
O01017,P006,5,9/15/2024,10000,Small
O01017,P006,7,11/28/2024,14000,Large
O01017,P006,10,11/24/2024,10000,Small
O01017,P004,4,6/7/2024,6000,Small
O01017,P004,7,8/19/2024,8000,Regular
O01017,P006,3,7/8/2024,14000,Large
O01018,P005,7,6/16/2024,10000,Large
O01018,P008,3,4/1/2024,12000,Regular
O01018,P004,8,1/25/2024,8000,Regular
O01019,P004,2,1/26/2024,8000,Regular
O01020,P006,10,9/28/2024,12000,Regular
O01020,P005,2,1/16/2024,10000,Large
O01020,P001,7,12/2/2024,7000,Large
O01020,P003,7,7/10/2024,8000,Regular
O01020,P002,5,1/19/2024,5000,Small
O01021,P007,1,7/18/2024,12000,Regular
O01021,P007,3,8/23/2024,12000,Regular
O01021,P008,3,12/20/2024,14000,Large
O01022,P003,10,2/4/2024,6000,Small
O01022,P008,6,6/18/2024,10000,Small
O01022,P002,7,11/30/2024,9000,Large
O01022,P003,8,8/6/2024,6000,Small
O01023,P008,3,4/4/2024,12000,Regular
O01023,P008,10,8/1/2024,14000,Large
O01024,P001,3,8/27/2024,5000,Regular
O01024,P003,7,4/12/2024,8000,Regular
O01024,P005,4,11/21/2024,8000,Regular
O01025,P004,4,6/2/2024,10000,Large
O01025,P008,10,12/3/2024,12000,Regular
O01025,P007,7,5/10/2024,10000,Small
O01025,P002,4,3/2/2024,9000,Large
O01025,P003,10,11/10/2024,6000,Small
O01026,P003,9,2/11/2024,6000,Small
O01027,P006,1,5/15/2024,12000,Regular
O01027,P002,6,10/19/2024,5000,Small
O01027,P007,2,9/8/2024,12000,Regular
O01027,P002,9,10/9/2024,5000,Small
O01028,P001,10,6/18/2024,5000,Regular
O01029,P006,10,9/15/2024,12000,Regular
O01029,P006,7,11/8/2024,14000,Large
O01029,P004,3,2/16/2024,8000,Regular
O01030,P006,9,8/8/2024,14000,Large
O01031,P003,2,12/28/2024,10000,Large
O01031,P003,4,11/19/2024,8000,Regular
O01031,P004,3,4/14/2024,6000,Small
O01031,P001,3,12/22/2024,5000,Regular
O01031,P007,7,6/25/2024,14000,Large
O01032,P007,7,7/5/2024,12000,Regular
O01032,P001,5,5/7/2024,7000,Large
O01032,P008,8,10/26/2024,10000,Small
O01032,P004,1,8/5/2024,10000,Large
O01032,P008,4,10/20/2024,12000,Regular
O01033,P001,10,12/10/2024,5000,Regular
O01034,P002,9,1/31/2024,5000,Small
O01034,P006,3,4/25/2024,12000,Regular
O01034,P001,3,3/1/2024,7000,Large
O01034,P005,1,11/22/2024,8000,Regular
O01035,P002,3,8/6/2024,5000,Small
O01036,P006,4,11/16/2024,12000,Regular
O01036,P008,1,3/31/2024,10000,Small
O01036,P004,3,9/10/2024,10000,Large
O01036,P003,4,4/1/2024,8000,Regular
O01036,P007,7,12/1/2024,14000,Large
O01036,P007,4,7/24/2024,10000,Small
O01036,P002,2,3/1/2024,9000,Large
O01036,P005,1,2/3/2024,6000,Small
O01037,P003,2,7/1/2024,6000,Small
O01037,P003,9,12/23/2024,10000,Large
O01037,P008,10,6/19/2024,12000,Regular
O01037,P005,8,3/1/2024,10000,Large
O01037,P003,6,2/3/2024,6000,Small
O01037,P002,4,11/21/2024,5000,Small
O01038,P002,8,9/1/2024,9000,Large
O01038,P002,10,8/20/2024,9000,Large
O01039,P007,6,10/4/2024,12000,Regular
O01039,P001,1,6/12/2024,5000,Regular
O01039,P006,5,10/7/2024,12000,Regular
O01040,P007,8,2/7/2024,12000,Regular
O01040,P003,7,12/2/2024,8000,Regular
O01040,P004,2,9/12/2024,6000,Small
O01040,P007,4,5/15/2024,10000,Small
O01041,P006,4,3/21/2024,10000,Small
O01041,P007,10,10/21/2024,12000,Regular
O01041,P001,4,10/2/2024,5000,Regular
O01041,P004,10,12/20/2024,6000,Small
O01041,P004,10,7/20/2024,6000,Small
O01041,P001,5,1/1/2024,3000,Small
O01042,P008,8,5/15/2024,14000,Large
O01043,P005,3,1/8/2024,10000,Large
O01043,P003,4,9/17/2024,6000,Small
O01043,P006,4,3/6/2024,14000,Large
O01044,P004,3,9/3/2024,10000,Large
O01044,P006,10,3/7/2024,14000,Large
O01044,P002,6,11/4/2024,5000,Small
O01044,P003,2,6/18/2024,10000,Large
O01044,P002,10,7/5/2024,7000,Regular
O01044,P005,8,2/27/2024,10000,Large
O01045,P005,3,12/23/2024,6000,Small
O01046,P004,9,4/16/2024,6000,Small
O01046,P001,7,5/18/2024,5000,Regular
O01046,P007,1,11/22/2024,12000,Regular
O01046,P008,10,12/21/2024,12000,Regular
O01046,P006,4,6/7/2024,12000,Regular
O01047,P006,5,11/1/2024,14000,Large
O01047,P004,6,9/22/2024,10000,Large
O01047,P004,6,2/6/2024,6000,Small
O01049,P002,9,9/15/2024,5000,Small
O01049,P003,4,11/4/2024,8000,Regular
O01049,P006,5,12/2/2024,10000,Small
O01050,P001,10,7/17/2024,3000,Small
O01050,P004,10,7/25/2024,6000,Small
O01050,P004,7,2/8/2024,10000,Large
O01050,P002,1,8/20/2024,7000,Regular
O01051,P008,10,3/23/2024,10000,Small
O01051,P003,4,1/9/2024,10000,Large
O01052,P003,7,12/6/2024,6000,Small
O01052,P004,5,12/16/2024,6000,Small
O01052,P001,2,6/13/2024,5000,Regular
O01053,P003,6,1/6/2024,8000,Regular
O01053,P002,10,1/1/2024,5000,Small
O01054,P006,2,1/2/2024,12000,Regular
O01054,P003,5,7/17/2024,8000,Regular
O01054,P002,5,5/8/2024,7000,Regular
O01055,P006,5,5/15/2024,10000,Small
O01055,P006,7,8/31/2024,14000,Large
O01057,P004,8,3/27/2024,10000,Large
O01057,P008,4,7/4/2024,12000,Regular
O01057,P005,2,8/26/2024,6000,Small
O01057,P006,7,8/2/2024,12000,Regular
O01059,P001,3,7/17/2024,3000,Small
O01059,P007,5,11/10/2024,14000,Large
O01059,P004,5,5/17/2024,6000,Small
O01059,P007,7,4/6/2024,12000,Regular
O01060,P007,2,8/28/2024,12000,Regular
O01061,P001,1,5/30/2024,5000,Regular
O01061,P003,8,4/24/2024,10000,Large
O01062,P008,8,4/19/2024,12000,Regular
O01062,P002,3,11/15/2024,9000,Large
O01063,P003,3,12/1/2024,10000,Large
O01063,P008,5,1/12/2024,14000,Large
O01063,P003,7,3/21/2024,10000,Large
O01063,P007,1,10/12/2024,12000,Regular
O01063,P008,4,9/6/2024,14000,Large
O01063,P006,2,8/6/2024,12000,Regular
O01063,P005,10,8/20/2024,8000,Regular
O01063,P008,2,6/29/2024,14000,Large
O01063,P006,3,6/16/2024,12000,Regular
O01063,P006,5,1/22/2024,12000,Regular
O01064,P006,9,7/22/2024,12000,Regular
O01064,P005,5,1/8/2024,8000,Regular
O01064,P006,5,2/29/2024,10000,Small
O01064,P002,10,9/25/2024,9000,Large
O01065,P007,3,6/19/2024,10000,Small
O01065,P005,6,9/28/2024,10000,Large
O01065,P001,7,5/12/2024,5000,Regular
O01065,P005,8,4/13/2024,10000,Large
O01065,P003,3,11/24/2024,10000,Large
O01066,P002,7,6/25/2024,5000,Small
O01066,P008,3,2/27/2024,12000,Regular
O01067,P005,6,7/25/2024,10000,Large
O01068,P002,1,5/4/2024,5000,Small
O01068,P004,7,3/16/2024,8000,Regular
O01068,P006,9,12/6/2024,12000,Regular
O01068,P005,5,7/28/2024,6000,Small
O01068,P006,7,6/24/2024,10000,Small
O01069,P007,8,1/13/2024,10000,Small
O01069,P001,2,2/12/2024,7000,Large
O01070,P006,2,7/29/2024,14000,Large
O01070,P008,3,10/20/2024,10000,Small
O01070,P007,8,3/3/2024,14000,Large
O01070,P002,4,11/17/2024,9000,Large
O01071,P005,8,4/19/2024,10000,Large
O01071,P003,2,7/26/2024,10000,Large
O01071,P002,8,9/14/2024,9000,Large
O01071,P007,1,2/25/2024,14000,Large
O01071,P005,6,6/4/2024,8000,Regular
O01071,P007,9,12/14/2024,14000,Large
O01072,P002,9,12/5/2024,7000,Regular
O01072,P007,3,10/28/2024,10000,Small
O01072,P007,3,12/15/2024,14000,Large
O01072,P008,7,6/6/2024,12000,Regular
O01073,P007,2,6/9/2024,14000,Large
O01073,P004,10,8/29/2024,8000,Regular
O01073,P007,2,3/6/2024,12000,Regular
O01073,P001,6,11/12/2024,7000,Large
O01073,P004,8,1/12/2024,10000,Large
O01075,P002,3,12/17/2024,5000,Small
O01075,P005,3,9/18/2024,8000,Regular
O01077,P001,2,12/19/2024,3000,Small
O01077,P005,4,5/27/2024,6000,Small
O01077,P007,4,11/5/2024,10000,Small
O01077,P008,9,3/31/2024,10000,Small
O01077,P003,9,11/5/2024,10000,Large
O01077,P005,9,8/3/2024,8000,Regular
O01078,P003,10,3/25/2024,6000,Small
O01078,P002,6,7/7/2024,5000,Small
O01078,P004,4,5/7/2024,6000,Small
O01079,P001,1,5/5/2024,7000,Large
O01080,P008,10,9/14/2024,12000,Regular
O01080,P007,4,1/2/2024,14000,Large
O01081,P002,2,8/20/2024,7000,Regular
O01081,P004,5,9/10/2024,10000,Large
O01082,P004,7,4/5/2024,10000,Large
O01082,P002,8,1/19/2024,9000,Large
O01082,P001,9,5/20/2024,3000,Small
O01082,P008,3,4/20/2024,10000,Small
O01083,P006,5,8/10/2024,10000,Small
O01083,P007,7,6/14/2024,14000,Large
O01083,P003,2,7/7/2024,8000,Regular
O01083,P007,5,2/23/2024,14000,Large
O01083,P003,10,3/20/2024,8000,Regular
O01083,P003,9,9/15/2024,6000,Small
O01083,P002,5,10/4/2024,7000,Regular
O01083,P008,10,9/27/2024,12000,Regular
O01084,P006,10,6/24/2024,12000,Regular
O01084,P007,10,2/21/2024,14000,Large
O01084,P001,10,1/22/2024,7000,Large
O01086,P001,9,9/20/2024,7000,Large
O01086,P008,3,4/11/2024,12000,Regular
O01086,P007,7,9/1/2024,12000,Regular
O01087,P003,5,1/20/2024,10000,Large
O01087,P002,3,11/4/2024,7000,Regular
O01087,P008,3,5/31/2024,12000,Regular
O01087,P007,9,5/3/2024,14000,Large
O01087,P002,8,9/14/2024,9000,Large
O01088,P008,3,8/5/2024,12000,Regular
O01089,P003,2,5/2/2024,8000,Regular
O01089,P002,1,7/9/2024,9000,Large
O01089,P004,1,6/6/2024,8000,Regular
O01089,P006,4,4/17/2024,12000,Regular
O01089,P003,6,12/14/2024,10000,Large
O01089,P002,10,5/22/2024,7000,Regular
O01090,P003,3,2/10/2024,8000,Regular
O01090,P004,4,6/26/2024,6000,Small
O01090,P003,7,9/29/2024,10000,Large
O01090,P004,5,4/4/2024,6000,Small
O01091,P001,8,2/5/2024,3000,Small
O01092,P003,8,1/16/2024,8000,Regular
O01092,P002,2,12/7/2024,7000,Regular
O01092,P007,1,2/24/2024,12000,Regular
O01093,P007,2,5/14/2024,14000,Large
O01093,P007,9,8/29/2024,14000,Large
O01093,P008,2,11/8/2024,10000,Small
O01093,P001,7,9/23/2024,7000,Large
O01093,P007,10,6/2/2024,10000,Small
O01094,P006,6,6/9/2024,10000,Small
O01094,P003,4,5/15/2024,8000,Regular
O01094,P004,1,6/7/2024,10000,Large
O01094,P006,7,5/1/2024,14000,Large
O01094,P004,7,3/28/2024,10000,Large
O01096,P007,8,10/28/2024,10000,Small
O01096,P006,2,7/9/2024,12000,Regular
O01096,P005,2,6/19/2024,10000,Large
O01097,P006,3,5/20/2024,10000,Small
O01097,P004,2,6/9/2024,8000,Regular
O01097,P005,6,6/21/2024,6000,Small
O01097,P002,9,11/4/2024,5000,Small
O01097,P004,7,9/30/2024,8000,Regular
O01097,P004,8,11/24/2024,10000,Large
O01098,P001,1,7/24/2024,3000,Small
O01098,P005,1,5/20/2024,10000,Large
O01098,P003,8,3/13/2024,6000,Small
O01099,P002,1,8/13/2024,5000,Small
O01099,P008,10,1/13/2024,14000,Large
O01099,P006,8,6/3/2024,10000,Small
O01099,P007,2,3/17/2024,14000,Large
O01099,P002,8,8/25/2024,5000,Small
O01099,P001,7,12/8/2024,5000,Regular
O01100,P008,3,2/4/2024,10000,Small
O01100,P005,9,6/30/2024,10000,Large
O01100,P003,3,2/5/2024,6000,Small
O01100,P006,1,9/8/2024,12000,Regular
O01101,P005,3,6/22/2024,10000,Large
O01102,P008,2,7/25/2024,10000,Small
O01102,P001,7,3/29/2024,5000,Regular
O01102,P006,1,1/7/2024,14000,Large
O01103,P005,3,9/8/2024,6000,Small
O01103,P006,3,5/28/2024,14000,Large
O01103,P006,9,12/19/2024,10000,Small
O01104,P003,7,5/23/2024,8000,Regular
O01105,P001,6,1/30/2024,7000,Large
O01105,P008,10,11/18/2024,10000,Small
O01105,P007,5,12/5/2024,14000,Large
O01105,P003,10,12/23/2024,8000,Regular
O01105,P003,7,4/14/2024,6000,Small
O01106,P007,3,3/11/2024,12000,Regular
O01106,P004,1,8/31/2024,6000,Small
O01106,P006,6,10/23/2024,14000,Large
O01107,P004,10,9/4/2024,6000,Small
O01108,P005,6,8/20/2024,6000,Small
O01108,P002,6,9/28/2024,7000,Regular
O01108,P001,8,12/10/2024,7000,Large
O01108,P005,10,10/30/2024,10000,Large
O01108,P004,1,10/12/2024,6000,Small
O01108,P005,9,9/9/2024,10000,Large
O01108,P003,5,3/23/2024,8000,Regular
O01108,P006,4,4/6/2024,12000,Regular
O01108,P003,9,4/5/2024,8000,Regular
O01108,P007,2,2/12/2024,10000,Small
O01109,P005,7,7/11/2024,10000,Large
O01109,P006,6,7/3/2024,12000,Regular
O01109,P001,4,3/16/2024,3000,Small
O01110,P001,3,5/2/2024,7000,Large
O01110,P006,2,10/20/2024,12000,Regular
O01110,P006,9,3/8/2024,12000,Regular
O01110,P006,1,3/11/2024,10000,Small
O01110,P008,1,12/7/2024,10000,Small
O01111,P004,10,5/7/2024,8000,Regular
O01111,P001,4,3/11/2024,7000,Large
O01112,P002,9,8/23/2024,9000,Large
O01112,P001,6,8/24/2024,3000,Small
O01112,P006,2,2/16/2024,12000,Regular
O01112,P005,7,5/3/2024,8000,Regular
O01113,P004,5,6/19/2024,10000,Large
O01113,P008,4,12/14/2024,10000,Small
O01113,P007,4,8/30/2024,10000,Small
O01113,P003,1,5/5/2024,8000,Regular
O01114,P007,6,5/9/2024,10000,Small
O01114,P007,2,11/2/2024,14000,Large
O01115,P008,2,10/4/2024,10000,Small
O01115,P005,5,8/21/2024,6000,Small
O01115,P005,4,7/17/2024,8000,Regular
O01116,P007,6,12/13/2024,12000,Regular
O01116,P006,3,10/21/2024,12000,Regular
O01117,P003,7,8/2/2024,10000,Large
O01117,P006,5,5/18/2024,10000,Small
O01119,P003,6,12/30/2024,6000,Small
O01119,P003,2,5/31/2024,10000,Large
O01120,P001,4,5/26/2024,7000,Large
O01120,P004,9,11/27/2024,10000,Large
